Id,ActivityHour,TotalIntensity,AverageIntensity
4702921684,01-05-2016 03:00,0,0
4702921684,01-05-2016 04:00,0,0
4702921684,01-05-2016 05:00,0,0
4702921684,01-05-2016 06:00,0,0
4702921684,01-05-2016 07:00,0,0
4702921684,01-05-2016 08:00,0,0
4702921684,01-05-2016 09:00,0,0
4702921684,01-05-2016 10:00,0,0
4702921684,01-05-2016 11:00,0,0
4702921684,01-05-2016 12:00,0,0
4702921684,01-05-2016 13:00,0,0
4702921684,01-05-2016 14:00,0,0
4702921684,01-05-2016 15:00,0,0
4702921684,01-05-2016 16:00,0,0
4702921684,01-05-2016 17:00,0,0
4702921684,01-05-2016 18:00,0,0
4702921684,01-05-2016 19:00,0,0
4702921684,01-05-2016 20:00,0,0
4702921684,01-05-2016 21:00,0,0
4702921684,01-05-2016 22:00,0,0
4702921684,01-05-2016 23:00,0,0
4702921684,02-05-2016 00:00,0,0
4702921684,02-05-2016 01:00,0,0
4702921684,02-05-2016 02:00,0,0
4702921684,02-05-2016 03:00,0,0
4702921684,02-05-2016 04:00,0,0
4702921684,02-05-2016 05:00,0,0
4702921684,02-05-2016 06:00,0,0
4702921684,02-05-2016 07:00,0,0
4702921684,02-05-2016 08:00,0,0
4702921684,02-05-2016 09:00,0,0
4702921684,02-05-2016 10:00,0,0
4702921684,02-05-2016 11:00,0,0
4702921684,02-05-2016 12:00,13,0.216667
4702921684,02-05-2016 13:00,13,0.216667
4702921684,02-05-2016 14:00,6,0.1
4702921684,02-05-2016 15:00,10,0.166667
4702921684,02-05-2016 16:00,13,0.216667
4702921684,02-05-2016 17:00,42,0.7
4702921684,02-05-2016 18:00,22,0.366667
4702921684,02-05-2016 19:00,65,1.083333
4702921684,02-05-2016 20:00,24,0.4
4702921684,02-05-2016 21:00,64,1.066667
4702921684,02-05-2016 22:00,18,0.3
4702921684,02-05-2016 23:00,0,0
4702921684,03-05-2016 00:00,0,0
4702921684,03-05-2016 01:00,0,0
4702921684,03-05-2016 02:00,0,0
4702921684,03-05-2016 03:00,2,0.033333
4702921684,03-05-2016 04:00,3,0.05
4702921684,03-05-2016 05:00,14,0.233333
4702921684,03-05-2016 06:00,39,0.65
4702921684,03-05-2016 07:00,12,0.2
4702921684,03-05-2016 08:00,5,0.083333
4702921684,03-05-2016 09:00,20,0.333333
4702921684,03-05-2016 10:00,3,0.05
4702921684,03-05-2016 11:00,5,0.083333
4702921684,03-05-2016 12:00,9,0.15
4702921684,03-05-2016 13:00,11,0.183333
4702921684,03-05-2016 14:00,13,0.216667
4702921684,03-05-2016 15:00,18,0.3
4702921684,03-05-2016 16:00,10,0.166667
4702921684,03-05-2016 17:00,21,0.35
4702921684,03-05-2016 18:00,18,0.3
4702921684,03-05-2016 19:00,27,0.45
4702921684,03-05-2016 20:00,31,0.516667
4702921684,03-05-2016 21:00,34,0.566667
4702921684,03-05-2016 22:00,18,0.3
4702921684,03-05-2016 23:00,0,0
4702921684,04-05-2016 00:00,0,0
4702921684,04-05-2016 01:00,2,0.033333
4702921684,04-05-2016 02:00,0,0
4702921684,04-05-2016 03:00,0,0
4702921684,04-05-2016 04:00,0,0
4702921684,04-05-2016 05:00,2,0.033333
4702921684,04-05-2016 06:00,23,0.383333
4702921684,04-05-2016 07:00,9,0.15
4702921684,04-05-2016 08:00,0,0
4702921684,04-05-2016 09:00,12,0.2
4702921684,04-05-2016 10:00,31,0.516667
4702921684,04-05-2016 11:00,0,0
4702921684,04-05-2016 12:00,14,0.233333
4702921684,04-05-2016 13:00,10,0.166667
4702921684,04-05-2016 14:00,15,0.25
4702921684,04-05-2016 15:00,0,0
4702921684,04-05-2016 16:00,1,0.016667
4702921684,04-05-2016 17:00,30,0.5
4702921684,04-05-2016 18:00,31,0.516667
4702921684,04-05-2016 19:00,24,0.4
4702921684,04-05-2016 20:00,28,0.466667
4702921684,04-05-2016 21:00,41,0.683333
4702921684,04-05-2016 22:00,20,0.333333
4702921684,04-05-2016 23:00,0,0
4702921684,05-05-2016 00:00,0,0
4702921684,05-05-2016 01:00,0,0
4702921684,05-05-2016 02:00,1,0.016667
4702921684,05-05-2016 03:00,0,0
4702921684,05-05-2016 04:00,0,0
4702921684,05-05-2016 05:00,1,0.016667
4702921684,05-05-2016 06:00,31,0.516667
4702921684,05-05-2016 07:00,6,0.1
4702921684,05-05-2016 08:00,6,0.1
4702921684,05-05-2016 09:00,45,0.75
4702921684,05-05-2016 10:00,7,0.116667
4702921684,05-05-2016 11:00,5,0.083333
4702921684,05-05-2016 12:00,20,0.333333
4702921684,05-05-2016 13:00,3,0.05
4702921684,05-05-2016 14:00,6,0.1
4702921684,05-05-2016 15:00,0,0
4702921684,05-05-2016 16:00,4,0.066667
4702921684,05-05-2016 17:00,25,0.416667
4702921684,05-05-2016 18:00,23,0.383333
4702921684,05-05-2016 19:00,22,0.366667
4702921684,05-05-2016 20:00,30,0.5
4702921684,05-05-2016 21:00,27,0.45
4702921684,05-05-2016 22:00,13,0.216667
4702921684,05-05-2016 23:00,0,0
4702921684,06-05-2016 00:00,1,0.016667
4702921684,06-05-2016 01:00,0,0
4702921684,06-05-2016 02:00,2,0.033333
4702921684,06-05-2016 03:00,1,0.016667
4702921684,06-05-2016 04:00,0,0
4702921684,06-05-2016 05:00,0,0
4702921684,06-05-2016 06:00,34,0.566667
4702921684,06-05-2016 07:00,13,0.216667
4702921684,06-05-2016 08:00,8,0.133333
4702921684,06-05-2016 09:00,17,0.283333
4702921684,06-05-2016 10:00,4,0.066667
4702921684,06-05-2016 11:00,8,0.133333
4702921684,06-05-2016 12:00,14,0.233333
4702921684,06-05-2016 13:00,7,0.116667
4702921684,06-05-2016 14:00,7,0.116667
4702921684,06-05-2016 15:00,8,0.133333
4702921684,06-05-2016 16:00,21,0.35
4702921684,06-05-2016 17:00,22,0.366667
4702921684,06-05-2016 18:00,36,0.6
4702921684,06-05-2016 19:00,20,0.333333
4702921684,06-05-2016 20:00,11,0.183333
4702921684,06-05-2016 21:00,8,0.133333
4702921684,06-05-2016 22:00,0,0
4702921684,06-05-2016 23:00,0,0
4702921684,07-05-2016 00:00,1,0.016667
4702921684,07-05-2016 01:00,0,0
4702921684,07-05-2016 02:00,0,0
4702921684,07-05-2016 03:00,0,0
4702921684,07-05-2016 04:00,0,0
4702921684,07-05-2016 05:00,0,0
4702921684,07-05-2016 06:00,14,0.233333
4702921684,07-05-2016 07:00,30,0.5
4702921684,07-05-2016 08:00,44,0.733333
4702921684,07-05-2016 09:00,26,0.433333
4702921684,07-05-2016 10:00,52,0.866667
4702921684,07-05-2016 11:00,55,0.916667
4702921684,07-05-2016 12:00,43,0.716667
4702921684,07-05-2016 13:00,29,0.483333
4702921684,07-05-2016 14:00,34,0.566667
4702921684,07-05-2016 15:00,32,0.533333
4702921684,07-05-2016 16:00,38,0.633333
4702921684,07-05-2016 17:00,23,0.383333
4702921684,07-05-2016 18:00,38,0.633333
4702921684,07-05-2016 19:00,18,0.3
4702921684,07-05-2016 20:00,50,0.833333
4702921684,07-05-2016 21:00,18,0.3
4702921684,07-05-2016 22:00,1,0.016667
4702921684,07-05-2016 23:00,0,0
4702921684,08-05-2016 00:00,0,0
4702921684,08-05-2016 01:00,0,0
4702921684,08-05-2016 02:00,0,0
4702921684,08-05-2016 03:00,0,0
4702921684,08-05-2016 04:00,0,0
4702921684,08-05-2016 05:00,0,0
4702921684,08-05-2016 06:00,0,0
4702921684,08-05-2016 07:00,0,0
4702921684,08-05-2016 08:00,0,0
4702921684,08-05-2016 09:00,4,0.066667
4702921684,08-05-2016 10:00,15,0.25
4702921684,08-05-2016 11:00,55,0.916667
4702921684,08-05-2016 12:00,89,1.483333
4702921684,08-05-2016 13:00,47,0.783333
4702921684,08-05-2016 14:00,85,1.416667
4702921684,08-05-2016 15:00,37,0.616667
4702921684,08-05-2016 16:00,76,1.266667
4702921684,08-05-2016 17:00,13,0.216667
4702921684,08-05-2016 18:00,18,0.3
4702921684,08-05-2016 19:00,18,0.3
4702921684,08-05-2016 20:00,6,0.1
4702921684,08-05-2016 21:00,2,0.033333
4702921684,08-05-2016 22:00,4,0.066667
4702921684,08-05-2016 23:00,0,0
4702921684,09-05-2016 00:00,0,0
4702921684,09-05-2016 01:00,0,0
4702921684,09-05-2016 02:00,0,0
4702921684,09-05-2016 03:00,0,0
4702921684,09-05-2016 04:00,0,0
4702921684,09-05-2016 05:00,0,0
4702921684,09-05-2016 06:00,37,0.616667
4702921684,09-05-2016 07:00,17,0.283333
4702921684,09-05-2016 08:00,0,0
4702921684,09-05-2016 09:00,21,0.35
4702921684,09-05-2016 10:00,10,0.166667
4702921684,09-05-2016 11:00,6,0.1
4702921684,09-05-2016 12:00,15,0.25
4702921684,09-05-2016 13:00,9,0.15
4702921684,09-05-2016 14:00,8,0.133333
4702921684,09-05-2016 15:00,12,0.2
4702921684,09-05-2016 16:00,12,0.2
4702921684,09-05-2016 17:00,24,0.4
4702921684,09-05-2016 18:00,29,0.483333
4702921684,09-05-2016 19:00,17,0.283333
4702921684,09-05-2016 20:00,26,0.433333
4702921684,09-05-2016 21:00,20,0.333333
4702921684,09-05-2016 22:00,12,0.2
4702921684,09-05-2016 23:00,2,0.033333
4702921684,10-05-2016 00:00,0,0
4702921684,10-05-2016 01:00,0,0
4702921684,10-05-2016 02:00,0,0
4702921684,10-05-2016 03:00,0,0
4702921684,10-05-2016 04:00,0,0
4702921684,10-05-2016 05:00,0,0
4702921684,10-05-2016 06:00,48,0.8
4702921684,10-05-2016 07:00,13,0.216667
4702921684,10-05-2016 08:00,20,0.333333
4702921684,10-05-2016 09:00,5,0.083333
4702921684,10-05-2016 10:00,4,0.066667
4702921684,10-05-2016 11:00,5,0.083333
4702921684,10-05-2016 12:00,21,0.35
4702921684,10-05-2016 13:00,5,0.083333
4702921684,10-05-2016 14:00,4,0.066667
4702921684,10-05-2016 15:00,9,0.15
4702921684,10-05-2016 16:00,7,0.116667
4702921684,10-05-2016 17:00,23,0.383333
4702921684,10-05-2016 18:00,13,0.216667
4702921684,10-05-2016 19:00,68,1.133333
4702921684,10-05-2016 20:00,29,0.483333
4702921684,10-05-2016 21:00,53,0.883333
4702921684,10-05-2016 22:00,12,0.2
4702921684,10-05-2016 23:00,0,0
4702921684,11-05-2016 00:00,0,0
4702921684,11-05-2016 01:00,0,0
4702921684,11-05-2016 02:00,0,0
4702921684,11-05-2016 03:00,0,0
4702921684,11-05-2016 04:00,0,0
4702921684,11-05-2016 05:00,3,0.05
4702921684,11-05-2016 06:00,21,0.35
4702921684,11-05-2016 07:00,2,0.033333
4702921684,11-05-2016 08:00,44,0.733333
4702921684,11-05-2016 09:00,5,0.083333
4702921684,11-05-2016 10:00,7,0.116667
4702921684,11-05-2016 11:00,9,0.15
4702921684,11-05-2016 12:00,6,0.1
4702921684,11-05-2016 13:00,9,0.15
4702921684,11-05-2016 14:00,17,0.283333
4702921684,11-05-2016 15:00,5,0.083333
4702921684,11-05-2016 16:00,25,0.416667
4702921684,11-05-2016 17:00,24,0.4
4702921684,11-05-2016 18:00,82,1.366667
4702921684,11-05-2016 19:00,15,0.25
4702921684,11-05-2016 20:00,13,0.216667
4702921684,11-05-2016 21:00,40,0.666667
4702921684,11-05-2016 22:00,20,0.333333
4702921684,11-05-2016 23:00,0,0
4702921684,12-05-2016 00:00,0,0
4702921684,12-05-2016 01:00,1,0.016667
4702921684,12-05-2016 02:00,0,0
4702921684,12-05-2016 03:00,0,0
4702921684,12-05-2016 04:00,1,0.016667
4702921684,12-05-2016 05:00,0,0
4702921684,12-05-2016 06:00,22,0.366667
4702921684,12-05-2016 07:00,5,0.083333
4702921684,12-05-2016 08:00,5,0.083333
4702921684,12-05-2016 09:00,18,0.3
4702921684,12-05-2016 10:00,16,0.266667
5553957443,12-04-2016 00:00,1,0.016667
5553957443,12-04-2016 01:00,0,0
5553957443,12-04-2016 02:00,0,0
5553957443,12-04-2016 03:00,0,0
5553957443,12-04-2016 04:00,0,0
5553957443,12-04-2016 05:00,0,0
5553957443,12-04-2016 06:00,18,0.3
5553957443,12-04-2016 07:00,47,0.783333
5553957443,12-04-2016 08:00,29,0.483333
5553957443,12-04-2016 09:00,2,0.033333
5553957443,12-04-2016 10:00,2,0.033333
5553957443,12-04-2016 11:00,2,0.033333
5553957443,12-04-2016 12:00,15,0.25
5553957443,12-04-2016 13:00,13,0.216667
5553957443,12-04-2016 14:00,0,0
5553957443,12-04-2016 15:00,3,0.05
5553957443,12-04-2016 16:00,58,0.966667
5553957443,12-04-2016 17:00,27,0.45
5553957443,12-04-2016 18:00,26,0.433333
5553957443,12-04-2016 19:00,20,0.333333
5553957443,12-04-2016 20:00,23,0.383333
5553957443,12-04-2016 21:00,25,0.416667
5553957443,12-04-2016 22:00,14,0.233333
5553957443,12-04-2016 23:00,35,0.583333
5553957443,13-04-2016 00:00,3,0.05
5553957443,13-04-2016 01:00,0,0
5553957443,13-04-2016 02:00,0,0
5553957443,13-04-2016 03:00,0,0
5553957443,13-04-2016 04:00,0,0
5553957443,13-04-2016 05:00,0,0
5553957443,13-04-2016 06:00,0,0
5553957443,13-04-2016 07:00,0,0
5553957443,13-04-2016 08:00,7,0.116667
5553957443,13-04-2016 09:00,7,0.116667
5553957443,13-04-2016 10:00,11,0.183333
5553957443,13-04-2016 11:00,3,0.05
5553957443,13-04-2016 12:00,5,0.083333
5553957443,13-04-2016 13:00,5,0.083333
5553957443,13-04-2016 14:00,4,0.066667
5553957443,13-04-2016 15:00,25,0.416667
5553957443,13-04-2016 16:00,18,0.3
5553957443,13-04-2016 17:00,14,0.233333
5553957443,13-04-2016 18:00,13,0.216667
5553957443,13-04-2016 19:00,34,0.566667
5553957443,13-04-2016 20:00,39,0.65
5553957443,13-04-2016 21:00,20,0.333333
5553957443,13-04-2016 22:00,18,0.3
5553957443,13-04-2016 23:00,0,0
5553957443,14-04-2016 00:00,1,0.016667
5553957443,14-04-2016 01:00,1,0.016667
5553957443,14-04-2016 02:00,2,0.033333
5553957443,14-04-2016 03:00,2,0.033333
5553957443,14-04-2016 04:00,1,0.016667
5553957443,14-04-2016 05:00,9,0.15
5553957443,14-04-2016 06:00,43,0.716667
5553957443,14-04-2016 07:00,51,0.85
5553957443,14-04-2016 08:00,0,0
5553957443,14-04-2016 09:00,0,0
5553957443,14-04-2016 10:00,4,0.066667
5553957443,14-04-2016 11:00,0,0
5553957443,14-04-2016 12:00,3,0.05
5553957443,14-04-2016 13:00,15,0.25
5553957443,14-04-2016 14:00,95,1.583333
5553957443,14-04-2016 15:00,13,0.216667
5553957443,14-04-2016 16:00,41,0.683333
5553957443,14-04-2016 17:00,144,2.4
5553957443,14-04-2016 18:00,12,0.2
5553957443,14-04-2016 19:00,10,0.166667
5553957443,14-04-2016 20:00,24,0.4
5553957443,14-04-2016 21:00,31,0.516667
5553957443,14-04-2016 22:00,15,0.25
5553957443,14-04-2016 23:00,4,0.066667
5553957443,15-04-2016 00:00,1,0.016667
5553957443,15-04-2016 01:00,0,0
5553957443,15-04-2016 02:00,0,0
5553957443,15-04-2016 03:00,1,0.016667
5553957443,15-04-2016 04:00,0,0
5553957443,15-04-2016 05:00,1,0.016667
5553957443,15-04-2016 06:00,39,0.65
5553957443,15-04-2016 07:00,29,0.483333
5553957443,15-04-2016 08:00,4,0.066667
5553957443,15-04-2016 09:00,5,0.083333
5553957443,15-04-2016 10:00,75,1.25
5553957443,15-04-2016 11:00,50,0.833333
5553957443,15-04-2016 12:00,23,0.383333
5553957443,15-04-2016 13:00,1,0.016667
5553957443,15-04-2016 14:00,84,1.4
5553957443,15-04-2016 15:00,11,0.183333
5553957443,15-04-2016 16:00,84,1.4
5553957443,15-04-2016 17:00,23,0.383333
5553957443,15-04-2016 18:00,21,0.35
5553957443,15-04-2016 19:00,10,0.166667
5553957443,15-04-2016 20:00,0,0
5553957443,15-04-2016 21:00,9,0.15
5553957443,15-04-2016 22:00,17,0.283333
5553957443,15-04-2016 23:00,1,0.016667
5553957443,16-04-2016 00:00,0,0
5553957443,16-04-2016 01:00,1,0.016667
5553957443,16-04-2016 02:00,0,0
5553957443,16-04-2016 03:00,1,0.016667
5553957443,16-04-2016 04:00,2,0.033333
5553957443,16-04-2016 05:00,1,0.016667
5553957443,16-04-2016 06:00,1,0.016667
5553957443,16-04-2016 07:00,1,0.016667
5553957443,16-04-2016 08:00,0,0
5553957443,16-04-2016 09:00,4,0.066667
5553957443,16-04-2016 10:00,21,0.35
5553957443,16-04-2016 11:00,2,0.033333
5553957443,16-04-2016 12:00,1,0.016667
5553957443,16-04-2016 13:00,13,0.216667
5553957443,16-04-2016 14:00,27,0.45
5553957443,16-04-2016 15:00,28,0.466667
5553957443,16-04-2016 16:00,37,0.616667
5553957443,16-04-2016 17:00,41,0.683333
5553957443,16-04-2016 18:00,18,0.3
5553957443,16-04-2016 19:00,19,0.316667
5553957443,16-04-2016 20:00,28,0.466667
5553957443,16-04-2016 21:00,11,0.183333
5553957443,16-04-2016 22:00,16,0.266667
5553957443,16-04-2016 23:00,15,0.25
5553957443,17-04-2016 00:00,3,0.05
5553957443,17-04-2016 01:00,19,0.316667
5553957443,17-04-2016 02:00,11,0.183333
5553957443,17-04-2016 03:00,0,0
5553957443,17-04-2016 04:00,0,0
5553957443,17-04-2016 05:00,2,0.033333
5553957443,17-04-2016 06:00,0,0
5553957443,17-04-2016 07:00,0,0
5553957443,17-04-2016 08:00,0,0
5553957443,17-04-2016 09:00,2,0.033333
5553957443,17-04-2016 10:00,0,0
5553957443,17-04-2016 11:00,0,0
5553957443,17-04-2016 12:00,0,0
5553957443,17-04-2016 13:00,0,0
5553957443,17-04-2016 14:00,0,0
5553957443,17-04-2016 15:00,0,0
5553957443,17-04-2016 16:00,0,0
5553957443,17-04-2016 17:00,0,0
5553957443,17-04-2016 18:00,0,0
5553957443,17-04-2016 19:00,0,0
5553957443,17-04-2016 20:00,0,0
5553957443,17-04-2016 21:00,0,0
5553957443,17-04-2016 22:00,7,0.116667
5553957443,17-04-2016 23:00,2,0.033333
5553957443,18-04-2016 00:00,0,0
5553957443,18-04-2016 01:00,0,0
5553957443,18-04-2016 02:00,0,0
5553957443,18-04-2016 03:00,1,0.016667
5553957443,18-04-2016 04:00,1,0.016667
5553957443,18-04-2016 05:00,1,0.016667
5553957443,18-04-2016 06:00,6,0.1
5553957443,18-04-2016 07:00,10,0.166667
5553957443,18-04-2016 08:00,1,0.016667
5553957443,18-04-2016 09:00,4,0.066667
5553957443,18-04-2016 10:00,17,0.283333
5553957443,18-04-2016 11:00,20,0.333333
5553957443,18-04-2016 12:00,24,0.4
5553957443,18-04-2016 13:00,7,0.116667
5553957443,18-04-2016 14:00,0,0
5553957443,18-04-2016 15:00,25,0.416667
5553957443,18-04-2016 16:00,1,0.016667
5553957443,18-04-2016 17:00,31,0.516667
5553957443,18-04-2016 18:00,13,0.216667
5553957443,18-04-2016 19:00,0,0
5553957443,18-04-2016 20:00,26,0.433333
5553957443,18-04-2016 21:00,17,0.283333
5553957443,18-04-2016 22:00,1,0.016667
5553957443,18-04-2016 23:00,0,0
5553957443,19-04-2016 00:00,0,0
5553957443,19-04-2016 01:00,0,0
5553957443,19-04-2016 02:00,6,0.1
5553957443,19-04-2016 03:00,0,0
5553957443,19-04-2016 04:00,1,0.016667
5553957443,19-04-2016 05:00,0,0
5553957443,19-04-2016 06:00,34,0.566667
5553957443,19-04-2016 07:00,42,0.7
5553957443,19-04-2016 08:00,26,0.433333
5553957443,19-04-2016 09:00,7,0.116667
5553957443,19-04-2016 10:00,1,0.016667
5553957443,19-04-2016 11:00,2,0.033333
5553957443,19-04-2016 12:00,64,1.066667
5553957443,19-04-2016 13:00,62,1.033333
5553957443,19-04-2016 14:00,1,0.016667
5553957443,19-04-2016 15:00,106,1.766667
5553957443,19-04-2016 16:00,23,0.383333
5553957443,19-04-2016 17:00,56,0.933333
5553957443,19-04-2016 18:00,20,0.333333
5553957443,19-04-2016 19:00,18,0.3
5553957443,19-04-2016 20:00,8,0.133333
5553957443,19-04-2016 21:00,26,0.433333
5553957443,19-04-2016 22:00,9,0.15
5553957443,19-04-2016 23:00,0,0
5553957443,20-04-2016 00:00,0,0
5553957443,20-04-2016 01:00,1,0.016667
5553957443,20-04-2016 02:00,2,0.033333
5553957443,20-04-2016 03:00,0,0
5553957443,20-04-2016 04:00,2,0.033333
5553957443,20-04-2016 05:00,1,0.016667
5553957443,20-04-2016 06:00,5,0.083333
5553957443,20-04-2016 07:00,0,0
5553957443,20-04-2016 08:00,2,0.033333
5553957443,20-04-2016 09:00,0,0
5553957443,20-04-2016 10:00,5,0.083333
5553957443,20-04-2016 11:00,5,0.083333
5553957443,20-04-2016 12:00,19,0.316667
5553957443,20-04-2016 13:00,23,0.383333
5553957443,20-04-2016 14:00,10,0.166667
5553957443,20-04-2016 15:00,4,0.066667
5553957443,20-04-2016 16:00,7,0.116667
5553957443,20-04-2016 17:00,5,0.083333
5553957443,20-04-2016 18:00,1,0.016667
5553957443,20-04-2016 19:00,4,0.066667
5553957443,20-04-2016 20:00,22,0.366667
5553957443,20-04-2016 21:00,13,0.216667
5553957443,20-04-2016 22:00,16,0.266667
5553957443,20-04-2016 23:00,1,0.016667
5553957443,21-04-2016 00:00,0,0
5553957443,21-04-2016 01:00,0,0
5553957443,21-04-2016 02:00,6,0.1
5553957443,21-04-2016 03:00,0,0
5553957443,21-04-2016 04:00,0,0
5553957443,21-04-2016 05:00,2,0.033333
5553957443,21-04-2016 06:00,25,0.416667
5553957443,21-04-2016 07:00,17,0.283333
5553957443,21-04-2016 08:00,46,0.766667
5553957443,21-04-2016 09:00,3,0.05
5553957443,21-04-2016 10:00,2,0.033333
5553957443,21-04-2016 11:00,5,0.083333
5553957443,21-04-2016 12:00,9,0.15
5553957443,21-04-2016 13:00,7,0.116667
5553957443,21-04-2016 14:00,2,0.033333
5553957443,21-04-2016 15:00,0,0
5553957443,21-04-2016 16:00,0,0
5553957443,21-04-2016 17:00,104,1.733333
5553957443,21-04-2016 18:00,78,1.3
5553957443,21-04-2016 19:00,27,0.45
5553957443,21-04-2016 20:00,1,0.016667
5553957443,21-04-2016 21:00,43,0.716667
5553957443,21-04-2016 22:00,3,0.05
5553957443,21-04-2016 23:00,22,0.366667
5553957443,22-04-2016 00:00,0,0
5553957443,22-04-2016 01:00,0,0
5553957443,22-04-2016 02:00,1,0.016667
5553957443,22-04-2016 03:00,0,0
5553957443,22-04-2016 04:00,0,0
5553957443,22-04-2016 05:00,9,0.15
5553957443,22-04-2016 06:00,35,0.583333
5553957443,22-04-2016 07:00,44,0.733333
5553957443,22-04-2016 08:00,7,0.116667
5553957443,22-04-2016 09:00,7,0.116667
5553957443,22-04-2016 10:00,2,0.033333
5553957443,22-04-2016 11:00,3,0.05
5553957443,22-04-2016 12:00,10,0.166667
5553957443,22-04-2016 13:00,12,0.2
5553957443,22-04-2016 14:00,13,0.216667
5553957443,22-04-2016 15:00,42,0.7
5553957443,22-04-2016 16:00,75,1.25
5553957443,22-04-2016 17:00,16,0.266667
5553957443,22-04-2016 18:00,15,0.25
5553957443,22-04-2016 19:00,28,0.466667
5553957443,22-04-2016 20:00,11,0.183333
5553957443,22-04-2016 21:00,24,0.4
5553957443,22-04-2016 22:00,8,0.133333
5553957443,22-04-2016 23:00,15,0.25
5553957443,23-04-2016 00:00,17,0.283333
5553957443,23-04-2016 01:00,2,0.033333
5553957443,23-04-2016 02:00,1,0.016667
5553957443,23-04-2016 03:00,0,0
5553957443,23-04-2016 04:00,0,0
5553957443,23-04-2016 05:00,3,0.05
5553957443,23-04-2016 06:00,1,0.016667
5553957443,23-04-2016 07:00,0,0
5553957443,23-04-2016 08:00,0,0
5553957443,23-04-2016 09:00,1,0.016667
5553957443,23-04-2016 10:00,2,0.033333
5553957443,23-04-2016 11:00,4,0.066667
5553957443,23-04-2016 12:00,9,0.15
5553957443,23-04-2016 13:00,2,0.033333
5553957443,23-04-2016 14:00,0,0
5553957443,23-04-2016 15:00,7,0.116667
5553957443,23-04-2016 16:00,27,0.45
5553957443,23-04-2016 17:00,24,0.4
5553957443,23-04-2016 18:00,35,0.583333
5553957443,23-04-2016 19:00,31,0.516667
5553957443,23-04-2016 20:00,28,0.466667
5553957443,23-04-2016 21:00,26,0.433333
5553957443,23-04-2016 22:00,20,0.333333
5553957443,23-04-2016 23:00,32,0.533333
5553957443,24-04-2016 00:00,9,0.15
5553957443,24-04-2016 01:00,0,0
5553957443,24-04-2016 02:00,0,0
5553957443,24-04-2016 03:00,1,0.016667
5553957443,24-04-2016 04:00,4,0.066667
5553957443,24-04-2016 05:00,3,0.05
5553957443,24-04-2016 06:00,2,0.033333
5553957443,24-04-2016 07:00,1,0.016667
5553957443,24-04-2016 08:00,0,0
5553957443,24-04-2016 09:00,2,0.033333
5553957443,24-04-2016 10:00,11,0.183333
5553957443,24-04-2016 11:00,5,0.083333
5553957443,24-04-2016 12:00,6,0.1
5553957443,24-04-2016 13:00,2,0.033333
5553957443,24-04-2016 14:00,4,0.066667
5553957443,24-04-2016 15:00,0,0
5553957443,24-04-2016 16:00,2,0.033333
5553957443,24-04-2016 17:00,11,0.183333
5553957443,24-04-2016 18:00,5,0.083333
5553957443,24-04-2016 19:00,2,0.033333
5553957443,24-04-2016 20:00,17,0.283333
5553957443,24-04-2016 21:00,16,0.266667
5553957443,24-04-2016 22:00,1,0.016667
5553957443,24-04-2016 23:00,0,0
5553957443,25-04-2016 00:00,0,0
5553957443,25-04-2016 01:00,0,0
5553957443,25-04-2016 02:00,0,0
5553957443,25-04-2016 03:00,0,0
5553957443,25-04-2016 04:00,0,0
5553957443,25-04-2016 05:00,3,0.05
5553957443,25-04-2016 06:00,26,0.433333
5553957443,25-04-2016 07:00,60,1
5553957443,25-04-2016 08:00,2,0.033333
5553957443,25-04-2016 09:00,2,0.033333
5553957443,25-04-2016 10:00,3,0.05
5553957443,25-04-2016 11:00,8,0.133333
5553957443,25-04-2016 12:00,2,0.033333
5553957443,25-04-2016 13:00,105,1.75
5553957443,25-04-2016 14:00,24,0.4
5553957443,25-04-2016 15:00,8,0.133333
5553957443,25-04-2016 16:00,7,0.116667
5553957443,25-04-2016 17:00,50,0.833333
5553957443,25-04-2016 18:00,25,0.416667
5553957443,25-04-2016 19:00,21,0.35
5553957443,25-04-2016 20:00,5,0.083333
5553957443,25-04-2016 21:00,21,0.35
5553957443,25-04-2016 22:00,4,0.066667
5553957443,25-04-2016 23:00,0,0
5553957443,26-04-2016 00:00,0,0
5553957443,26-04-2016 01:00,0,0
5553957443,26-04-2016 02:00,1,0.016667
5553957443,26-04-2016 03:00,1,0.016667
5553957443,26-04-2016 04:00,0,0
5553957443,26-04-2016 05:00,1,0.016667
5553957443,26-04-2016 06:00,38,0.633333
5553957443,26-04-2016 07:00,55,0.916667
5553957443,26-04-2016 08:00,2,0.033333
5553957443,26-04-2016 09:00,6,0.1
5553957443,26-04-2016 10:00,5,0.083333
5553957443,26-04-2016 11:00,3,0.05
5553957443,26-04-2016 12:00,100,1.666667
5553957443,26-04-2016 13:00,27,0.45
5553957443,26-04-2016 14:00,4,0.066667
5553957443,26-04-2016 15:00,0,0
5553957443,26-04-2016 16:00,0,0
5553957443,26-04-2016 17:00,51,0.85
5553957443,26-04-2016 18:00,20,0.333333
5553957443,26-04-2016 19:00,17,0.283333
5553957443,26-04-2016 20:00,18,0.3
5553957443,26-04-2016 21:00,12,0.2
5553957443,26-04-2016 22:00,28,0.466667
5553957443,26-04-2016 23:00,5,0.083333
5553957443,27-04-2016 00:00,0,0
5553957443,27-04-2016 01:00,0,0
5553957443,27-04-2016 02:00,1,0.016667
5553957443,27-04-2016 03:00,0,0
5553957443,27-04-2016 04:00,1,0.016667
